Billing Date,Variant,Economic Index,Industry Growth Rate (%),Seasonality Factor
22-02-2024 00:00,XXXV2,52.56,-0.36,High
25-02-2024 00:00,XXXV2,84.12,3.11,High
26-02-2024 00:00,XXX13,88.02,0.38,Medium
26-02-2024 00:00,XXX13,89.88,-1.03,Medium
26-02-2024 00:00,XXX18,108.02,10.67,Low
27-02-2024 00:00,XXXV2,103.36,13.19,Low
27-02-2024 00:00,XXXV2,110.79,2.4,High
28-02-2024 00:00,XXXV2,126.49,10.03,Medium
28-02-2024 00:00,XXX11,131.3,12.94,Medium
29-02-2024 00:00,XXXV2,121.81,11.92,High
29-02-2024 00:00,XXXV1,145.55,-1.34,High
29-02-2024 00:00,XXXV2,51.82,14.13,Low
29-02-2024 00:00,XXXV2,69.58,2.53,Low
29-02-2024 00:00,XXXV2,50.76,1.78,Low
29-02-2024 00:00,XXX13,114.75,-3.75,High
29-02-2024 00:00,XXX18,139.8,4.72,High
29-02-2024 00:00,XXXV1,74.35,-2.82,Low
29-02-2024 00:00,XXX13,142.7,-0.03,Low
29-02-2024 00:00,XXX13,56.03,1.34,Medium
29-02-2024 00:00,XXXV2,143.44,11.18,Medium
29-02-2024 00:00,XXXV2,85.16,12.51,Low
29-02-2024 00:00,XXXV2,60.14,1.05,Low
29-02-2024 00:00,XXXV4,98.59,12.17,Medium
29-02-2024 00:00,XXXV3,75.68,12.14,Low
29-02-2024 00:00,XXXV3,78.49,10.29,Medium
29-02-2024 00:00,XXXV1,80.73,-2.07,Medium
29-02-2024 00:00,XXXV1,130.3,8.81,Medium
29-02-2024 00:00,XXXV2,103.92,13.9,High
29-02-2024 00:00,XXXV2,81.13,8.65,High
29-02-2024 00:00,XXX12,111.03,1.63,Low
29-02-2024 00:00,XXXV1,121.62,5.01,Medium
29-02-2024 00:00,XXX12,77.26,7.91,High
29-02-2024 00:00,XXX12,91.35,5.21,Low
29-02-2024 00:00,XXXV4,62.19,-2.6,Low
29-02-2024 00:00,XXXV5,68.11,1.24,Low
29-02-2024 00:00,XXXV2,118.11,11.05,Low
29-02-2024 00:00,XXX11,68.14,12.23,Low
29-02-2024 00:00,XXX15,102.52,-2.25,Medium
29-02-2024 00:00,XXX12,120.9,14.05,Low
29-02-2024 00:00,XXXV2,60.69,1.58,Medium
29-02-2024 00:00,XXX11,106.73,8.25,High
29-02-2024 00:00,XXXV1,75.66,10.04,Low
29-02-2024 00:00,XXXV2,146.29,11.24,High
29-02-2024 00:00,XXXV1,98.35,13.91,Medium
29-02-2024 00:00,XXXV3,130.6,1.26,Medium
29-02-2024 00:00,XXXV2,105.02,12.17,High
29-02-2024 00:00,XXXV1,54.34,-2.37,Low
29-02-2024 00:00,XXX11,113.32,9.1,Low
29-02-2024 00:00,XXX15,145.14,9.84,High
29-02-2024 00:00,XXX12,110.16,8.55,High
29-02-2024 00:00,XXX12,131.92,0.05,High
29-02-2024 00:00,XXXV1,138.42,12.46,Low
29-02-2024 00:00,XXXV1,72.81,-1.62,Low
29-02-2024 00:00,XXX13,71.2,-3.93,Low
29-02-2024 00:00,XXX13,111.1,9.35,High
29-02-2024 00:00,XXX13,91.1,4.51,Low
04-03-2024 00:00,XXXV2,133.99,11.98,Medium
05-03-2024 00:00,XXXV1,140,2.67,High
05-03-2024 00:00,XXXV1,85.34,-1.63,Low
07-03-2024 00:00,XXXV5,73.69,11.73,High
08-03-2024 00:00,XXX17,128.05,5.98,Medium
09-03-2024 00:00,XXX12,77.48,-1.22,Medium
10-03-2024 00:00,XXX12,132.26,9.41,High
10-03-2024 00:00,XXXV5,92.37,5.22,High
10-03-2024 00:00,XXXV4,116.75,7.09,Medium
10-03-2024 00:00,XXXV5,59.55,4.22,High
10-03-2024 00:00,XXXV2,112.39,11.57,Medium
10-03-2024 00:00,XXXV3,95.18,11.59,Medium
10-03-2024 00:00,XXXV2,108.66,9.19,Low
10-03-2024 00:00,XXXV2,66.8,-2.89,High
11-03-2024 00:00,XXXV5,123.69,11.78,High
11-03-2024 00:00,XXX13,136.28,8.42,Low
11-03-2024 00:00,XXX13,71.67,8.94,Medium
11-03-2024 00:00,XXX13,59.57,2.26,High
11-03-2024 00:00,XXX18,52.36,12.59,Low
12-03-2024 00:00,XXXV2,114.2,9.51,Low
15-03-2024 00:00,XXXV1,110.71,-2.75,High
15-03-2024 00:00,XXXV3,104.67,3.16,Low
17-03-2024 00:00,XXXV3,73.19,12.73,Medium
19-03-2024 00:00,XXX12,89.09,-4.06,Low
19-03-2024 00:00,XXX12,109.45,14.23,Medium
19-03-2024 00:00,XXX12,99.68,8.58,Medium
19-03-2024 00:00,XXXV2,148.78,7.63,High
19-03-2024 00:00,XXXV3,63.64,0.41,Low
19-03-2024 00:00,XXX18,119.51,-0.02,Medium
20-03-2024 00:00,XXX11,90.43,13.84,Medium
23-03-2024 00:00,XXXV1,92.82,0.97,Low
23-03-2024 00:00,XXX12,121.76,10.51,Medium
24-03-2024 00:00,XXXV5,119.24,2.86,Low
24-03-2024 00:00,XXXV2,149.13,-2.21,High
24-03-2024 00:00,XXXV4,62.84,-4.79,Medium
24-03-2024 00:00,XXXV4,60.41,5.89,Medium
25-03-2024 00:00,XXXV2,122.43,14.52,Low
25-03-2024 00:00,XXXV2,107.84,2.38,Low
25-03-2024 00:00,XXX12,77.42,2.14,Low
25-03-2024 00:00,XXX15,57.94,1.88,Low
25-03-2024 00:00,XXXV2,58.57,5.41,Medium
25-03-2024 00:00,XXXV2,139.42,3.81,High
26-03-2024 00:00,XXXV2,69.19,12.6,High
28-03-2024 00:00,XXX11,82.34,5.11,High
29-03-2024 00:00,XXXV2,72.67,5.16,High
29-03-2024 00:00,XXX11,85.5,-2.23,Low
29-03-2024 00:00,XXXV1,56.94,14.65,Medium
29-03-2024 00:00,XXX11,101.91,0,Medium
29-03-2024 00:00,XXX12,56.76,-3.53,Medium
29-03-2024 00:00,XXX12,130.04,8.26,Low
29-03-2024 00:00,XXX12,73.37,6.91,Medium
29-03-2024 00:00,XXXV2,104,3.3,Low
29-03-2024 00:00,XXXV2,138.01,3.44,Medium
29-03-2024 00:00,XXXV2,115.09,10.7,High
29-03-2024 00:00,XXXV3,103.3,-1.09,Low
29-03-2024 00:00,XXXV3,82.43,11.41,Medium
30-03-2024 00:00,XXX11,83.3,7.97,High
30-03-2024 00:00,XXXV1,116.95,3.38,High
30-03-2024 00:00,XXX11,149.41,4.16,High
30-03-2024 00:00,XXXV2,116.18,0.13,Low
30-03-2024 00:00,XXXV1,105.78,10.04,Low
30-03-2024 00:00,XXXV1,123.07,5.26,Medium
30-03-2024 00:00,XXX11,96.52,1.42,High
30-03-2024 00:00,XXX11,56.01,6.92,Medium
30-03-2024 00:00,XXXV1,106.23,14.91,Medium
30-03-2024 00:00,XXXV1,145.76,3.71,High
30-03-2024 00:00,XXXV1,67.53,13.41,Medium
30-03-2024 00:00,XXXV2,119,1.9,Low
30-03-2024 00:00,XXXV3,70.09,-3.91,Medium
30-03-2024 00:00,XXXV2,103.58,-0.92,High
30-03-2024 00:00,XXXV2,59.67,3.37,Low
30-03-2024 00:00,XXXV3,95.04,-0.61,Low
30-03-2024 00:00,XXXV3,125.62,-5,Medium
30-03-2024 00:00,XXXV3,84.76,13.3,Medium
30-03-2024 00:00,XXXV4,116.49,11.88,Low
30-03-2024 00:00,XXX13,129.54,9.85,Medium
30-03-2024 00:00,XXXV2,142.72,-1.64,High
30-03-2024 00:00,XXXV1,73.46,-2.59,Medium
30-03-2024 00:00,XXXV1,89.93,-3.65,Medium
30-03-2024 00:00,XXXV3,65.24,9.48,Low
30-03-2024 00:00,XXXV4,149.25,13.58,Medium
30-03-2024 00:00,XXXV4,142.7,3.61,Medium
08-04-2024 00:00,XXXV3,104,-2.62,Medium
09-04-2024 00:00,XXX12,134.2,5.25,High
09-04-2024 00:00,XXX12,102.1,1.98,Medium
09-04-2024 00:00,XXX12,112.36,2.5,High
09-04-2024 00:00,XXX12,58.91,7.43,High
09-04-2024 00:00,XXX12,125.53,9.37,High
09-04-2024 00:00,XXX12,62.77,-2.79,High
09-04-2024 00:00,XXX12,132.61,-4.29,Low
09-04-2024 00:00,XXX12,128.2,14.89,High
09-04-2024 00:00,XXX12,120.87,-0.35,Medium
09-04-2024 00:00,XXX12,53.62,-3.92,High
09-04-2024 00:00,XXX12,80.31,-1.2,Medium
09-04-2024 00:00,XXXV5,76.31,-4.22,High
09-04-2024 00:00,XXXV5,86.01,2.84,Low
09-04-2024 00:00,XXXV2,58.76,11.05,High
09-04-2024 00:00,XXXV3,143.7,1.82,High
18-04-2024 00:00,XXXV2,105.38,3.88,Low
20-04-2024 00:00,XXXV3,80.55,8.51,High
22-04-2024 00:00,XXXV3,89.7,5.18,Medium
22-04-2024 00:00,XXXV2,94.72,12.23,High
23-04-2024 00:00,XXX12,110.06,12.32,High
24-04-2024 00:00,XXX11,101.57,-4.8,High
24-04-2024 00:00,XXXV2,141.94,10.56,Low
26-04-2024 00:00,XXXV1,99.7,4.21,High
26-04-2024 00:00,XXX12,149.22,14.78,High
26-04-2024 00:00,XXX11,135.14,4.66,Medium
26-04-2024 00:00,XXXV2,70.85,14.74,High
26-04-2024 00:00,XXXV2,143.06,10.09,High
26-04-2024 00:00,XXXV2,61.64,-0.03,High
26-04-2024 00:00,XXXV2,131.74,5.77,High
26-04-2024 00:00,XXXV2,88.06,14.84,Medium
28-04-2024 00:00,XXX12,137.8,12.15,Medium
28-04-2024 00:00,XXX11,136.81,-3.05,Low
28-04-2024 00:00,XXXV1,130.59,9.13,High
28-04-2024 00:00,XXXV2,129,1.91,Low
28-04-2024 00:00,XXXV2,80.47,-4.86,Low
29-04-2024 00:00,XXXV4,58.09,3.07,High
29-04-2024 00:00,XXXV1,90.3,-0.3,Medium
29-04-2024 00:00,XXXV1,67.35,11.38,Medium
29-04-2024 00:00,XXXV1,119.5,1.75,High
29-04-2024 00:00,XXXV1,84.61,11.55,High
29-04-2024 00:00,XXX11,147.56,-4.99,Medium
29-04-2024 00:00,XXX12,114.1,1.16,High
29-04-2024 00:00,XXXV3,132.25,-0.18,High
29-04-2024 00:00,XXXV2,63.25,-0.33,High
29-04-2024 00:00,XXXV2,136.2,-3.64,Medium
29-04-2024 00:00,XXXV3,142.28,-1.26,Low
29-04-2024 00:00,XXXV3,98.71,6.11,Low
29-04-2024 00:00,XXX12,110.63,0.83,High
29-04-2024 00:00,XXXV1,126.48,3.35,Medium
29-04-2024 00:00,XXXV2,67.48,2.54,High
29-04-2024 00:00,XXXV1,100.26,12.52,Medium
30-04-2024 00:00,XXX13,89.87,13.11,High
30-04-2024 00:00,XXXV2,64.64,4.86,Medium
30-04-2024 00:00,XXXV1,86.75,1.6,Medium
30-04-2024 00:00,XXXV1,56.82,-2.86,Low
30-04-2024 00:00,XXXV1,52.58,14.07,High
30-04-2024 00:00,XXXV1,63.52,-3.8,Low
30-04-2024 00:00,XXXV2,146.31,0.95,Low
30-04-2024 00:00,XXXV2,104.95,0.96,Medium
30-04-2024 00:00,XXXV2,146.58,1.41,High
30-04-2024 00:00,XXXV2,93.25,-1.71,Medium
30-04-2024 00:00,XXXV2,81.18,10.66,Medium
30-04-2024 00:00,XXXV2,100.61,-2.55,Medium
30-04-2024 00:00,XXXV2,93.95,7.7,High
30-04-2024 00:00,XXXV2,60.57,-2.52,High
30-04-2024 00:00,XXX15,114.08,-3.59,Medium
30-04-2024 00:00,XXX15,71.6,13.19,High
30-04-2024 00:00,XXXV1,111.96,-1.2,Medium
30-04-2024 00:00,XXXV2,115.02,11.43,High
30-04-2024 00:00,XXXV1,65.2,5.89,High
30-04-2024 00:00,XXXV2,56.13,-3.44,Low
30-04-2024 00:00,XXX12,128.08,14.11,Medium
30-04-2024 00:00,XXXV3,95.98,-0.06,Low
30-04-2024 00:00,XXXV1,55.82,12.19,Low
30-04-2024 00:00,XXXV1,149.49,-1.62,Medium
30-04-2024 00:00,XXXV1,55.78,12.08,Medium
30-04-2024 00:00,XXXV9,119.5,-4.74,High
30-04-2024 00:00,XXX13,148.37,5.24,Medium
30-04-2024 00:00,XXXV1,73.92,10.39,Low
30-04-2024 00:00,XXXV4,64.22,13.7,Low
30-04-2024 00:00,XXXV4,62.14,13.18,Medium
20-08-2022 00:00,XXXV3,80.33,11.39,Low
20-08-2022 00:00,XXXV3,60.1,12.76,High
29-08-2022 00:00,XXXV2,119.22,-1.02,Low
30-09-2022 00:00,XXXV4,56.23,0.68,High
30-09-2022 00:00,XXXV3,100.94,0.78,Low
29-11-2022 00:00,XXXV2,149.67,2.54,High
30-11-2022 00:00,XXXV3,131.4,2.87,High
10-12-2022 00:00,XXXV3,111.52,5.89,Medium
10-12-2022 00:00,XXXV3,80.63,-1.8,High
10-12-2022 00:00,XXXV3,112.39,8.82,Medium
10-12-2022 00:00,XXXV3,102.7,-1.65,Low
28-12-2022 00:00,XXXV3,92.61,1.21,Low
28-12-2022 00:00,XXXV3,63.07,5.07,Low
30-12-2022 00:00,XXXV3,138.66,10.93,High
31-12-2022 00:00,XXXV3,94.98,9.79,Low
29-01-2023 00:00,XXXV3,69.46,7.91,Low
29-01-2023 00:00,XXXV1,86.78,-1.88,Medium
29-01-2023 00:00,XXXV2,91.41,5.94,Medium
30-01-2023 00:00,XXX18,132.75,-3.25,Low
30-01-2023 00:00,XXX18,123.36,2.55,Low
25-02-2023 00:00,XXXV2,126.93,3.27,High
25-02-2023 00:00,XXXV5,51.1,-4.2,High
28-02-2023 00:00,XXXV3,91.62,0.48,Low
28-02-2023 00:00,XXXV1,98.13,14.11,Medium
28-02-2023 00:00,XXXV1,51.92,14.07,Low
28-02-2023 00:00,XXXV3,75.98,2.05,High
22-03-2023 00:00,XXXV2,126.03,-4.14,Medium
22-03-2023 00:00,XXXV3,63.71,-1.42,Medium
30-03-2023 00:00,XXXV3,103.53,2.84,High
30-03-2023 00:00,XXXV3,71.52,13.96,Low
20-04-2023 00:00,XXXV1,51.21,-2.18,Low
21-04-2023 00:00,XXXV1,74.12,10.27,Low
23-04-2023 00:00,XXXV3,147.59,-2.83,High
23-04-2023 00:00,XXXV3,130.15,14.63,Medium
27-04-2023 00:00,XXXV4,145.96,2.63,High
27-04-2023 00:00,XXXV1,98.79,10.5,Low
30-04-2023 00:00,XXXV3,60.97,1.85,High
30-04-2023 00:00,XXXV3,104.8,7.55,Medium
30-04-2023 00:00,XXXV3,95.44,-1.16,High
30-04-2023 00:00,XXX15,134.44,-2.08,Low
30-04-2023 00:00,XXXV1,59.81,13.76,Medium
30-04-2023 00:00,XXXV1,98.82,13.35,High
30-04-2023 00:00,XXXV2,65,12.75,High
19-05-2023 00:00,XXXV1,82.47,7.51,Medium
21-05-2023 00:00,XXXV2,123.74,11.17,Medium
25-05-2023 00:00,XXXV2,97.6,-3.62,Low
31-05-2023 00:00,XXXV3,87.59,1.7,Medium
31-05-2023 00:00,XXXV3,89.45,1.27,Low
31-05-2023 00:00,XXXV2,95.94,7.71,High
31-05-2023 00:00,XXXV2,128.5,2.12,Low
14-06-2023 00:00,XXXV1,139.21,-2.03,High
14-06-2023 00:00,XXXV3,145.53,6.93,Medium
21-06-2023 00:00,XXXV4,128.69,11.29,High
21-06-2023 00:00,XXXV2,81.54,2.64,Medium
28-06-2023 00:00,XXXV2,118.81,-2.35,High
28-06-2023 00:00,XXXV2,93.76,-1.07,High
28-06-2023 00:00,XXXV3,75.47,-0.25,High
28-06-2023 00:00,XXXV3,134.09,1,High
25-07-2023 00:00,XXXV1,53.84,7.86,Low
25-07-2023 00:00,XXXV1,140.18,7.02,High
29-07-2023 00:00,XXXV1,96.15,8.92,Low
30-07-2023 00:00,XXXV1,113.72,2.25,Medium
30-07-2023 00:00,XXXV1,115.94,11.48,Medium
31-07-2023 00:00,XXXV3,139.51,-0.92,Low
31-07-2023 00:00,XXXV3,113.67,4.38,Medium
29-08-2023 00:00,XXXV3,111.39,11.02,Medium
21-11-2023 00:00,XXXV1,56.67,-1.4,High
21-11-2023 00:00,XXXV1,101.84,-2.8,High
29-12-2023 00:00,XXXV1,65.02,12.67,High
31-12-2023 00:00,XXXV1,123.74,1.86,Low
31-12-2023 00:00,XXXV1,101.22,8.68,Low
23-01-2024 00:00,XXXV1,118.02,-4.49,Medium
28-01-2024 00:00,XXXV2,54.17,8.8,High
30-01-2024 00:00,XXXV1,58.48,1.32,Low
17-02-2024 00:00,XXXV3,121.63,-3.89,Low
29-02-2024 00:00,XXXV1,57.21,7.2,High
26-03-2024 00:00,XXXV1,57.13,-0.18,Low
30-03-2024 00:00,XXXV1,51.21,2.74,High
30-03-2024 00:00,XXXV1,145.65,-3.39,Medium
30-03-2024 00:00,XXXV1,123.75,-2.06,Medium
23-04-2024 00:00,XXXV1,85.33,0.96,Medium
23-04-2024 00:00,XXXV1,79.65,-3.2,High
29-04-2024 00:00,XXXV1,84.97,13.22,Low
29-04-2024 00:00,XXXV1,127.47,-4.88,Medium
29-04-2024 00:00,XXXV1,116.14,4.68,Medium
30-04-2024 00:00,XXXV2,68.52,-2.54,Medium
30-04-2024 00:00,XXXV1,67.41,1.15,Low
30-04-2024 00:00,XXXV1,59.84,13.52,Low
22-09-2022 00:00,XXXV2,116.03,-1.77,High
19-04-2024 00:00,XXXV3,126.44,14.32,Medium
22-08-2022 00:00,XXX13,76.5,-0.88,Low
22-08-2022 00:00,XXX13,52.09,9.83,High
22-08-2022 00:00,XXX13,58.22,5.93,Medium
22-08-2022 00:00,XXX13,146.79,12.69,Low
22-08-2022 00:00,XXX13,79.54,6.08,Low
22-08-2022 00:00,XXX13,126.92,5.69,High
22-08-2022 00:00,XXX13,112.47,-1.09,Medium
23-08-2022 00:00,XXX12,88.19,-1.68,Medium
28-08-2022 00:00,XXX13,70.57,13.33,Low
28-08-2022 00:00,XXX13,62.14,1.56,Medium
28-08-2022 00:00,XXXV1,111.5,2.44,High
29-08-2022 00:00,XXXV2,127.46,10.2,Low
29-08-2022 00:00,XXXV2,114.39,1.78,Low
29-08-2022 00:00,XXXV2,103.03,14.04,High
29-08-2022 00:00,XXXV1,54.2,9.76,Low
29-08-2022 00:00,XXX18,146.85,6.95,Medium
29-08-2022 00:00,XXXV3,129.87,12.62,Medium
29-08-2022 00:00,XXXV4,79.28,-4.01,Low
30-08-2022 00:00,XXXV3,148,0.14,High
30-08-2022 00:00,XXXV3,110.19,4.3,High
30-08-2022 00:00,XXXV5,108.24,-0.46,Medium
30-08-2022 00:00,XXX13,124.81,9.88,High
30-08-2022 00:00,XXXV3,131.18,13.38,Low
30-08-2022 00:00,XXXV3,115.65,3.48,Low
30-08-2022 00:00,XXXV2,62.81,1.84,Medium
30-08-2022 00:00,XXXV5,83.83,14.23,Medium
30-08-2022 00:00,XXXV2,142.81,3.9,Medium
30-08-2022 00:00,XXXV2,72.46,4.78,High
30-08-2022 00:00,XXXV1,87.22,2.03,Low
30-08-2022 00:00,XXXV2,93.21,13.19,Low
30-08-2022 00:00,XXXV2,93.94,6.38,Low
30-08-2022 00:00,XXXV2,111.29,10.24,Medium
30-08-2022 00:00,XXXV5,144.31,11.24,Low
30-08-2022 00:00,XXXV1,74.07,1.84,High
30-08-2022 00:00,XXXV5,62.15,3.67,High
30-08-2022 00:00,XXXV5,69.75,11.97,Low
30-08-2022 00:00,XXXV3,138.69,2.27,Medium
30-08-2022 00:00,XXX13,114.58,10.88,Low
30-08-2022 00:00,XXXV5,78.59,13.82,High
30-08-2022 00:00,XXX13,131.59,7.46,High
30-08-2022 00:00,XXXV2,136.14,9.83,High
30-08-2022 00:00,XXXV2,134.65,11.1,Low
30-08-2022 00:00,XXXV2,141.89,11.9,High
30-08-2022 00:00,XXXV4,75.22,2.9,Medium
30-08-2022 00:00,XXXV3,125.5,-3.97,Low
12-09-2022 00:00,XXXV2,96.05,3.04,Low
15-09-2022 00:00,XXX13,134.2,8.48,High
15-09-2022 00:00,XXXV1,122.85,4.01,High
16-09-2022 00:00,XXXV5,127.64,9.98,Medium
26-09-2022 00:00,XXXV2,115.62,2.14,Low
26-09-2022 00:00,XXXV1,67.74,7.69,High
27-09-2022 00:00,XXXV5,104.5,-1.27,Medium
27-09-2022 00:00,XXXV1,148.47,9.99,High
29-09-2022 00:00,XXX13,143.74,5.91,Low
29-09-2022 00:00,XXXV2,54.32,-0.92,High
29-09-2022 00:00,XXXV2,66.48,0.84,Low
29-09-2022 00:00,XXXV2,63.17,9.97,High
29-09-2022 00:00,XXXV2,122.6,4.65,Low
29-09-2022 00:00,XXXV4,131.78,-0.68,Medium
29-09-2022 00:00,XXXV4,71.35,14.35,Low
30-09-2022 00:00,XXXV5,100.59,9.3,Medium
30-09-2022 00:00,XXXV5,134.07,14.14,Low
30-09-2022 00:00,XXX13,123.28,3.54,Medium
30-09-2022 00:00,XXX13,104.22,4.5,High
30-09-2022 00:00,XXX18,109.03,12.96,Low
30-09-2022 00:00,XXXV2,100.84,5.5,High
30-09-2022 00:00,XXXV3,79.75,9.15,Medium
30-09-2022 00:00,XXXV2,106.5,0.04,Low
30-09-2022 00:00,XXXV2,118.89,3.93,Low
30-09-2022 00:00,XXXV3,137.33,-2.53,High
30-09-2022 00:00,XXXV4,113.63,-0.88,Low
30-09-2022 00:00,XXXV4,126.11,-4.98,Low
30-09-2022 00:00,XXX18,66.01,-4.21,High
30-09-2022 00:00,XXX11,96.16,14.55,Low
30-09-2022 00:00,XXXV2,50.93,-0.15,High
30-09-2022 00:00,XXXV2,74.67,8.27,High
30-09-2022 00:00,XXXV2,122.65,11.78,High
30-09-2022 00:00,XXXV5,149.18,6.01,High
30-09-2022 00:00,XXXV2,59.92,-1.94,High
30-09-2022 00:00,XXXV1,90.15,9.56,Medium
30-09-2022 00:00,XXXV5,130.01,7.01,Medium
30-09-2022 00:00,XXXV4,70.4,9.63,High
30-09-2022 00:00,XXXV2,105.51,10.39,Medium
30-09-2022 00:00,XXXV3,123.31,14.51,Medium
30-09-2022 00:00,XXXV2,111.6,6.47,Low
30-09-2022 00:00,XXXV3,68.8,1.83,High
30-09-2022 00:00,XXXV1,85.54,7.97,Medium
30-09-2022 00:00,XXXV2,128.38,-3.63,Low
30-09-2022 00:00,XXXV1,105.42,12.95,Low
30-09-2022 00:00,XXXV5,50.52,-2.61,High
30-09-2022 00:00,XXXV3,126.1,1.56,High
30-09-2022 00:00,XXXV2,53.53,11.31,Low
11-10-2022 00:00,XXXV2,124.57,6.95,High
14-10-2022 00:00,XXXV4,70.25,2.87,High
16-10-2022 00:00,XXXV2,145.81,4.47,Low
17-10-2022 00:00,XXX13,86.79,12.09,Low
20-10-2022 00:00,XXXV2,82.69,1.8,High
20-10-2022 00:00,XXXV2,64.89,12.39,Medium
23-10-2022 00:00,XXXV3,80.56,-3.24,High
23-10-2022 00:00,XXXV3,137.67,10.54,Medium
24-10-2022 00:00,XXXV2,149.63,11.95,Low
24-10-2022 00:00,XXXV5,86.83,-1.36,Medium
25-10-2022 00:00,XXX13,94.86,3.61,Low
25-10-2022 00:00,XXX13,122.21,-1.69,High
28-10-2022 00:00,XXXV3,138.62,9.13,High
28-10-2022 00:00,XXXV3,109.3,5.71,Low
28-10-2022 00:00,XXXV3,89.15,7.71,Low
28-10-2022 00:00,XXXV3,91.26,-1.07,Low
28-10-2022 00:00,XXXV2,119.56,-0.77,High
28-10-2022 00:00,XXXV2,50.32,-4.17,High
29-10-2022 00:00,XXX12,111.96,1.44,Medium
30-10-2022 00:00,XXXV1,85.55,6.19,Low
30-10-2022 00:00,XXX18,129.42,12.16,Medium
30-10-2022 00:00,XXXV5,59.3,8.34,High
30-10-2022 00:00,XXXV3,108.82,3.71,Medium
30-10-2022 00:00,XXXV5,98.1,14.06,Medium
30-10-2022 00:00,XXXV1,114.23,9.38,High
30-10-2022 00:00,XXX15,56.49,13.6,High
30-10-2022 00:00,XXXV1,108,5.55,Low
30-10-2022 00:00,XXXV2,106.15,0.18,Medium
30-10-2022 00:00,XXXV1,106.07,-3.94,High
30-10-2022 00:00,XXX18,110.35,9.52,High
30-10-2022 00:00,XXX18,117.65,-2.57,Medium
30-10-2022 00:00,XXXV5,130.5,1.06,High
30-10-2022 00:00,XXXV2,76.98,5.65,Low
30-10-2022 00:00,XXXV2,132.5,6.29,Low
30-10-2022 00:00,XXXV2,99.83,7.01,Medium
30-10-2022 00:00,XXXV2,57.71,-1.67,Low
30-10-2022 00:00,XXXV2,55.86,2.59,High
30-10-2022 00:00,XXXV2,83.42,7.34,High
30-10-2022 00:00,XXXV1,128.49,14.4,High
30-10-2022 00:00,XXX13,120.77,9.55,High
30-10-2022 00:00,XXX15,128.86,13.45,Medium
30-10-2022 00:00,XXXV2,101.73,10.24,Low
14-11-2022 00:00,XXX12,94.02,6.83,Low
16-11-2022 00:00,XXXV1,64.75,-1.16,High
17-11-2022 00:00,XXXV2,82.82,8.33,Medium
23-11-2022 00:00,XXXV5,93.4,7.47,High
26-11-2022 00:00,XXXV5,58.86,7.05,High
26-11-2022 00:00,XXXV5,72.06,4.8,Medium
26-11-2022 00:00,XXXV5,109.82,5.57,Medium
26-11-2022 00:00,XXXV5,123.57,1.69,High
26-11-2022 00:00,XXXV5,149.83,5.39,Low
26-11-2022 00:00,XXXV5,143.31,-1.05,High
27-11-2022 00:00,XXXV2,114.26,11.1,Low
29-11-2022 00:00,XXXV1,92.12,-1.28,Low
29-11-2022 00:00,XXXV3,113.62,-3.3,Medium
29-11-2022 00:00,XXXV1,128.57,3.72,Medium
29-11-2022 00:00,XXXV1,61.83,8.17,High
30-11-2022 00:00,XXXV3,90.99,3.75,Low
30-11-2022 00:00,XXXV1,133.98,0.54,Low
30-11-2022 00:00,XXXV2,88.38,6.16,High
30-11-2022 00:00,XXXV2,107.19,1.94,High
30-11-2022 00:00,XXXV3,108.78,13.66,High
30-11-2022 00:00,XXXV1,68.45,13.45,Medium
30-11-2022 00:00,XXXV4,86.22,5.05,High
30-11-2022 00:00,XXX11,83.45,1.56,High
30-11-2022 00:00,XXX18,52.62,9.74,Low
30-11-2022 00:00,XXXV2,52.42,-4.27,High
30-11-2022 00:00,XXXV1,133.17,4.5,Low
30-11-2022 00:00,XXXV3,77.31,1.73,Low
30-11-2022 00:00,XXXV1,101.81,13.41,Medium
30-11-2022 00:00,XXXV5,79.87,-4.76,High
30-11-2022 00:00,XXXV1,144.07,6.06,High
30-11-2022 00:00,XXXV1,75.93,9.81,Low
30-11-2022 00:00,XXXV2,92.97,4.7,Medium
30-11-2022 00:00,XXXV2,137.27,-3.29,Medium
30-11-2022 00:00,XXXV2,134.19,14.45,High
30-11-2022 00:00,XXXV1,68.61,5.36,Low
30-11-2022 00:00,XXXV2,130.26,7.28,High
30-11-2022 00:00,XXXV1,95.82,-0.27,High
10-12-2022 00:00,XXX13,98.3,4.67,High
10-12-2022 00:00,XXX13,63.35,3.58,High
21-12-2022 00:00,XXXV1,58.06,-3.5,Low
27-12-2022 00:00,XXX15,122.79,-2.88,Medium
27-12-2022 00:00,XXXV2,99.65,11.75,High
27-12-2022 00:00,XXXV2,93.69,-0.2,High
27-12-2022 00:00,XXXV3,122.95,-1.1,High
27-12-2022 00:00,XXXV3,126.55,5.1,High
27-12-2022 00:00,XXXV3,65.89,10.37,Medium
27-12-2022 00:00,XXXV2,111.02,-3.76,Medium
27-12-2022 00:00,XXXV2,63.54,6.54,Medium
27-12-2022 00:00,XXXV1,125.14,-2.62,Medium
27-12-2022 00:00,XXXV1,115.7,-4.27,High
28-12-2022 00:00,XXXV1,145.66,-3.95,Low
29-12-2022 00:00,XXXV2,56.9,11.68,Medium
29-12-2022 00:00,XXXV2,55.71,-2.64,Medium
29-12-2022 00:00,XXXV2,78.22,-4.1,High
30-12-2022 00:00,XXX12,76.17,3.76,High
30-12-2022 00:00,XXXV2,74.7,11.88,High
